ch_name,mal_id,mal_title,img_url,mal_year
烏龍派出所,3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://cdn.myanimelist.net/images/anime/5/21196.jpg,1996
旋風管家！ 第二季,4192,Hayate no Gotoku!!,https://cdn.myanimelist.net/images/anime/1015/142749.jpg,2009
神隱少女,199,Sen to Chihiro no Kamikakushi,https://cdn.myanimelist.net/images/anime/6/79597.jpg,2001
排球少年！！垃圾場的決戰,52742,Haikyuu!! Movie: Gomisuteba no Kessen,https://cdn.myanimelist.net/images/anime/1665/140360.jpg,2024
迷宮飯,52701,Dungeon Meshi,https://cdn.myanimelist.net/images/anime/1711/142478.jpg,2024
異世界歸來的舅舅,49220,Isekai Ojisan,https://cdn.myanimelist.net/images/anime/1743/125204.jpg,2022
電影版 搖曳露營△,38475,Yuru Camp△ Movie,https://cdn.myanimelist.net/images/anime/1806/124396.jpg,2022
死神少爺與黑女僕 第二季,49858,Shinigami Bocchan to Kuro Maid 2nd Season,https://cdn.myanimelist.net/images/anime/1078/136947.jpg,2023
汪汪與喵喵,40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,https://cdn.myanimelist.net/images/anime/1332/109356.jpg,2020
愛吃拉麵的小泉同學,35298,Ramen Daisuki Koizumi-san,https://cdn.myanimelist.net/images/anime/5/89876.jpg,2018
古見同學是溝通魯蛇。第二季,50631,"Komi-san wa, Comyushou desu. 2nd Season",https://cdn.myanimelist.net/images/anime/1108/121157.jpg,2022
獵人 Hunter x Hunter 1999,136,Hunter x Hunter,https://cdn.myanimelist.net/images/anime/1305/132237.jpg,1999
神奇寶貝,527,Pokemon,https://cdn.myanimelist.net/images/anime/1787/140239.jpg,1997
擅長捉弄人的高木同學 第二季,38993,Karakai Jouzu no Takagi-san 2,https://cdn.myanimelist.net/images/anime/1393/107033.jpg,2019
DARKER THAN BLACK 黑之契約者 -流星的雙子-,6573,Darker than Black: Ryuusei no Gemini,https://cdn.myanimelist.net/images/anime/1189/134110.jpg,2009
入間同學入魔了！第三季,49784,Mairimashita! Iruma-kun 3rd Season,https://cdn.myanimelist.net/images/anime/1688/128720.jpg,2022
劇場版 五等分的新娘,48548,5-toubun no Hanayome Movie,https://cdn.myanimelist.net/images/anime/1037/122516.jpg,2022
超異域公主連結☆Re:Dive 第二季,42670,Princess Connect! Re:Dive Season 2,https://cdn.myanimelist.net/images/anime/1906/117145.jpg,2022
DARKER THAN BLACK -黑之契約者-,2025,Darker than Black: Kuro no Keiyakusha,https://cdn.myanimelist.net/images/anime/5/19570.jpg,2007
劇場版 咒術迴戰 0,48561,Jujutsu Kaisen 0 Movie,https://cdn.myanimelist.net/images/anime/1121/119044.jpg,2021
明日同學的水手服,48553,Akebi-chan no Sailor-fuku,https://cdn.myanimelist.net/images/anime/1820/120520.jpg,2022
食戟之靈 貳之皿,32282,Shokugeki no Souma: Ni no Sara,https://cdn.myanimelist.net/images/anime/8/79353.jpg,2016
JOJO 的奇妙冒險 石之海,48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,https://cdn.myanimelist.net/images/anime/1896/119844.jpg,2021
古見同學是溝通魯蛇。,48926,"Komi-san wa, Comyushou desu.",https://cdn.myanimelist.net/images/anime/1899/117237.jpg,2021
星期一的豐滿 第二季,49854,Getsuyoubi no Tawawa 2,https://cdn.myanimelist.net/images/anime/1370/117813.jpg,2021
千年女優,1033,Sennen Joyuu,https://cdn.myanimelist.net/images/anime/1648/93626.jpg,2002
我的英雄學院 第二季,33486,Boku no Hero Academia 2nd Season,https://cdn.myanimelist.net/images/anime/12/85221.jpg,2017
排球少年！！第三季,32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,https://cdn.myanimelist.net/images/anime/7/81992.jpg,2016
排球少年！！第二季,28891,Haikyuu!! Second Season,https://cdn.myanimelist.net/images/anime/9/76662.jpg,2015
銀魂劇場版 完結篇：永遠的萬事屋,15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,https://cdn.myanimelist.net/images/anime/10/51723.jpg,2013
來自新世界,13125,Shinsekai yori,https://cdn.myanimelist.net/images/anime/1549/136389.jpg,2012
爆漫王。 第三季,12365,Bakuman. 3rd Season,https://cdn.myanimelist.net/images/anime/6/41845.jpg,2012
爆漫王。 第二季,10030,Bakuman. 2nd Season,https://cdn.myanimelist.net/images/anime/3/34923.jpg,2011
BACCANO！大騷動！,2251,Baccano!,https://cdn.myanimelist.net/images/anime/3/14547.jpg,2007
CLANNAD ～After Story～,4181,Clannad: After Story,https://cdn.myanimelist.net/images/anime/1299/110774.jpg,2008
咕嚕咕嚕魔法陣 第三季,34745,Mahoujin Guruguru (2017),https://cdn.myanimelist.net/images/anime/1880/103168.jpg,2017
無頭騎士異聞錄 DuRaRaRa!!,6746,Durarara!!,https://cdn.myanimelist.net/images/anime/10/71772.jpg,2010
棒球大聯盟 2nd,36565,Major 2nd,https://cdn.myanimelist.net/images/anime/1346/129555.jpg,2018
WORKING!!迷糊餐廳 第三季,25879,Working!!!,https://cdn.myanimelist.net/images/anime/7/73886.jpg,2015
夏目友人帳,4081,Natsume Yuujinchou,https://cdn.myanimelist.net/images/anime/1681/108439.jpg,2008
死神少爺與黑女僕,47257,Shinigami Bocchan to Kuro Maid,https://cdn.myanimelist.net/images/anime/1471/115593.jpg,2021
小林家的龍女僕 S,39247,Kobayashi-san Chi no Maid Dragon S,https://cdn.myanimelist.net/images/anime/1252/115539.jpg,2021
YURI!!!on ICE,32995,Yuri!!! on Ice,https://cdn.myanimelist.net/images/anime/6/81149.jpg,2016
卡片戰鬥！！先導者,37476,Cardfight!! Vanguard (2018),https://cdn.myanimelist.net/images/anime/1408/96485.jpg,2018
擅長捉弄人的高木同學,35860,Karakai Jouzu no Takagi-san,https://cdn.myanimelist.net/images/anime/1591/95091.jpg,2018
棒球大聯盟 2nd 第二季,40504,Major 2nd 2nd Season,https://cdn.myanimelist.net/images/anime/1025/105319.jpg,2020
NOMAD MEGALOBOX 機甲拳擊 第二季,40729,Nomad: Megalo Box 2,https://cdn.myanimelist.net/images/anime/1190/113352.jpg,2021
我家有個魚乾妹 R,35376,Himouto! Umaru-chan R,https://cdn.myanimelist.net/images/anime/10/89671.jpg,2017
銀魂 THE FINAL,39486,Gintama: The Final,https://cdn.myanimelist.net/images/anime/1245/116760.jpg,2021
工作細胞 Black,41694,Hataraku Saibou Black,https://cdn.myanimelist.net/images/anime/1837/110799.jpg,2021
寶可夢 太陽＆月亮,34034,Pokemon Sun & Moon,https://cdn.myanimelist.net/images/anime/11/84673.jpg,2016
悠悠哉哉少女日和,17549,Non Non Biyori,https://cdn.myanimelist.net/images/anime/2/51581.jpg,2013
灰與幻想的格林姆迦爾,31859,Hai to Gensou no Grimgar,https://cdn.myanimelist.net/images/anime/13/77976.jpg,2016
衛宮家今天的餐桌風景,37033,Emiya-san Chi no Kyou no Gohan,https://cdn.myanimelist.net/images/anime/8/89981.jpg,2018
鋼之鍊金術師 BROTHERHOOD,5114,Fullmetal Alchemist: Brotherhood,https://cdn.myanimelist.net/images/anime/1208/94745.jpg,2009
小書痴的下剋上：為了成為圖書管理員不擇手段！第三季,42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,https://cdn.myanimelist.net/images/anime/1976/122302.jpg,2022
元氣囝仔,22789,Barakamon,https://cdn.myanimelist.net/images/anime/1426/111248.jpg,2014
宇崎學妹想要玩！,41226,Uzaki-chan wa Asobitai!,https://cdn.myanimelist.net/images/anime/1540/108292.jpg,2020
繼怪怪守護神,39469,Tsugu Tsugumomo,https://cdn.myanimelist.net/images/anime/1997/106184.jpg,2020
五等分的新娘 第二季,39783,5-toubun no Hanayome ∬,https://cdn.myanimelist.net/images/anime/1775/109514.jpg,2021
超異域公主連結☆Re:Dive,39292,Princess Connect! Re:Dive,https://cdn.myanimelist.net/images/anime/1810/106070.jpg,2020
小書痴的下剋上：為了成為圖書管理員不擇手段！第二季,40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,https://cdn.myanimelist.net/images/anime/1464/107998.jpg,2020
成群結伴！西頓學園,40483,Murenase! Seton Gakuen,https://cdn.myanimelist.net/images/anime/1558/104666.jpg,2020
海盜戰記,37521,Vinland Saga,https://cdn.myanimelist.net/images/anime/1500/103005.jpg,2019
怪怪守護神,34019,Tsugumomo,https://cdn.myanimelist.net/images/anime/13/84461.jpg,2017
不起眼女主角培育法 Fine,36885,Saenai Heroine no Sodatekata Fine,https://cdn.myanimelist.net/images/anime/1671/111411.jpg,2019
殺老師 Q！,34389,Koro-sensei Quest!,https://cdn.myanimelist.net/images/anime/10/83452.jpg,2016
街角的魔族女孩,39071,Machikado Mazoku,https://cdn.myanimelist.net/images/anime/1633/111518.jpg,2019
異世界四重奏 2,39988,Isekai Quartet 2,https://cdn.myanimelist.net/images/anime/1030/103383.jpg,2020
化物語,5081,Bakemonogatari,https://cdn.myanimelist.net/images/anime/11/75274.jpg,2009
航海王,21,One Piece,https://cdn.myanimelist.net/images/anime/1244/138851.jpg,1999
滿腦都是○○的我沒辦法談戀愛,38778,Midara na Ao-chan wa Benkyou ga Dekinai,https://cdn.myanimelist.net/images/anime/1718/98214.jpg,2019
花牌情緣 第三季,37379,Chihayafuru 3,https://cdn.myanimelist.net/images/anime/1898/110709.jpg,2019
書店裡的骷髏店員本田,36317,Gaikotsu Shotenin Honda-san,https://cdn.myanimelist.net/images/anime/1555/93865.jpg,2018
品酒要在成為夫妻後,35484,Osake wa Fuufu ni Natte kara,https://cdn.myanimelist.net/images/anime/1684/108627.jpg,2017
青之驅魔師 京都不淨王篇,33506,Ao no Exorcist: Kyoto Fujouou-hen,https://cdn.myanimelist.net/images/anime/5/85201.jpg,2017
一個人的○○小日子,37614,Hitoribocchi no Marumaru Seikatsu,https://cdn.myanimelist.net/images/anime/1612/145601.jpg,2019
終物語 第二季,35247,Owarimonogatari 2nd Season,https://cdn.myanimelist.net/images/anime/6/87322.jpg,2017
在地下城尋求邂逅是否搞錯了什麼 第二季,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,https://cdn.myanimelist.net/images/anime/1730/101329.jpg,2019
在地下城尋求邂逅是否搞錯了什麼,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,https://cdn.myanimelist.net/images/anime/1172/148981.jpg,2015
異世界四重奏,38472,Isekai Quartet,https://cdn.myanimelist.net/images/anime/1965/99667.jpg,2019
亞人醬有話要說,33988,Demi-chan wa Kataritai,https://cdn.myanimelist.net/images/anime/8/83417.jpg,2017
我的英雄學院 第三季,36456,Boku no Hero Academia 3rd Season,https://cdn.myanimelist.net/images/anime/1319/92084.jpg,2018
我的英雄學院,31964,Boku no Hero Academia,https://cdn.myanimelist.net/images/anime/10/78745.jpg,2016
爆漫王。,7674,Bakuman.,https://cdn.myanimelist.net/images/anime/6/26138.jpg,2010
多羅羅 新作動畫,37520,Dororo,https://cdn.myanimelist.net/images/anime/1879/100467.jpg,2019
銀魂,918,Gintama,https://cdn.myanimelist.net/images/anime/10/73274.jpg,2006
我家的女僕有夠煩！,37722,Uchi no Maid ga Uzasugiru!,https://cdn.myanimelist.net/images/anime/1786/95330.jpg,2018
鬼燈的冷徹 第二季,35075,Hoozuki no Reitetsu 2nd Season,https://cdn.myanimelist.net/images/anime/8/88280.jpg,2017
鬼燈的冷徹,20431,Hoozuki no Reitetsu,https://cdn.myanimelist.net/images/anime/7/87177.jpg,2014
月色真美,34822,Tsuki ga Kirei,https://cdn.myanimelist.net/images/anime/2/85592.jpg,2017
約定的夢幻島,37779,Yakusoku no Neverland,https://cdn.myanimelist.net/images/anime/1830/118780.jpg,2019
花牌情緣 第二季,14397,Chihayafuru 2,https://cdn.myanimelist.net/images/anime/6/47435.jpg,2013
狼的孩子雨和雪,12355,Ookami Kodomo no Ame to Yuki,https://cdn.myanimelist.net/images/anime/9/35721.jpg,2012
花牌情緣,10800,Chihayafuru,https://cdn.myanimelist.net/images/anime/3/35749.jpg,2011
異世界食堂,34012,Isekai Shokudou,https://cdn.myanimelist.net/images/anime/3/86666.jpg,2017
同居人是貓,38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",https://cdn.myanimelist.net/images/anime/1251/99191.jpg,2019
乒乓,22135,Ping Pong the Animation,https://cdn.myanimelist.net/images/anime/1586/146565.jpg,2014
3 月的獅子 第二季,35180,3-gatsu no Lion 2nd Season,https://cdn.myanimelist.net/images/anime/3/88469.jpg,2017
3 月的獅子,31646,3-gatsu no Lion,https://cdn.myanimelist.net/images/anime/3/82899.jpg,2016
刀劍神域外傳 Gun Gale Online,36475,Sword Art Online Alternative: Gun Gale Online,https://cdn.myanimelist.net/images/anime/1141/93288.jpg,2018
五等分的新娘,38101,5-toubun no Hanayome,https://cdn.myanimelist.net/images/anime/1819/97947.jpg,2019
真珠美人魚,521,Mermaid Melody Pichi Pichi Pitch,https://cdn.myanimelist.net/images/anime/3/9640.jpg,2003
排球少年！！劇場版：才能與感覺,35110,Haikyuu!! Movie 3: Sainou to Sense,https://cdn.myanimelist.net/images/anime/1034/147253.jpg,2017
排球少年！！劇場版：觀念之戰,35111,Haikyuu!! Movie 4: Concept no Tatakai,https://cdn.myanimelist.net/images/anime/1854/147254.jpg,2017
排球少年！！劇場版：勝者與敗者,30364,Haikyuu!! Movie 2: Shousha to Haisha,https://cdn.myanimelist.net/images/anime/2/74813.jpg,2015
排球少年！！劇場版：結束與開始,29755,Haikyuu!! Movie 1: Owari to Hajimari,https://cdn.myanimelist.net/images/anime/8/76011.jpg,2015
劇場總集篇 孤獨搖滾！Re: Re:,55357,Bocchi the Rock! Movie,https://cdn.myanimelist.net/images/anime/1256/142261.jpg,2024
劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,https://cdn.myanimelist.net/images/anime/1360/138828.jpg,2023
劇場版「進擊的巨人」完結篇 THE LAST ATTACK,59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,https://cdn.myanimelist.net/images/anime/1379/145452.jpg,2024
學姊是男孩劇場版：雨後天晴,59957,Senpai wa Otokonoko Movie: Ame Nochi Hare,https://cdn.myanimelist.net/images/anime/1469/146852.jpg,2025
劇場版 OVERLORD 聖王國篇,48896,Overlord Movie 3: Sei Oukoku-hen,https://cdn.myanimelist.net/images/anime/1954/144101.jpg,2024
MONSTERS 一百三情飛龍侍極,56055,Monsters: Ippyaku Sanjou Hiryuu Jigoku,https://cdn.myanimelist.net/images/anime/1119/149725.jpg,2024
吉伊卡哇,50250,Chiikawa,https://cdn.myanimelist.net/images/anime/1783/121944.jpg,2022
蠟筆小新：我的超時空新娘,8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,https://cdn.myanimelist.net/images/anime/11/83770.jpg,2010
蠟筆小新：風起雲湧！光榮燒肉之路,8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,https://cdn.myanimelist.net/images/anime/13/83765.jpg,2003
百姓貴族,53426,Hyakushou Kizoku,https://cdn.myanimelist.net/images/anime/1134/135615.jpg,2023
影子籃球員 LAST GAME,31658,Kuroko no Basket Movie 4: Last Game,https://cdn.myanimelist.net/images/anime/2/83106.jpg,2017
劇場版 異世界四重奏 ～Another World～,41567,Isekai Quartet Movie: Another World,https://cdn.myanimelist.net/images/anime/1222/122000.jpg,2022
旋風管家！ OVA,5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,https://cdn.myanimelist.net/images/anime/3/13634.jpg,2009
電影版 奇巧計程車：撲朔謎林,50653,Odd Taxi Movie: In the Woods,https://cdn.myanimelist.net/images/anime/1390/120708.jpg,2022
名偵探柯南：萬聖節的新娘,49320,Meitantei Conan Movie 25: Halloween no Hanayome,https://cdn.myanimelist.net/images/anime/1744/120789.jpg,2022
名偵探柯南：貝克街的亡靈,1365,Meitantei Conan Movie 06: Baker Street no Bourei,https://cdn.myanimelist.net/images/anime/1400/94320.jpg,2002
DARKER THAN BLACK -黑之契約者- 外傳,7338,Darker than Black: Kuro no Keiyakusha Gaiden,https://cdn.myanimelist.net/images/anime/3/17469.jpg,2010
航海王劇場版：紅髮歌姬,50410,One Piece Film: Red,https://cdn.myanimelist.net/images/anime/1668/125323.jpg,2022
烏龍派出所特別篇 - The Final 兩津勘吉的最後一天,33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kankichi Saigo no Hi,https://cdn.myanimelist.net/images/anime/4/80486.jpg,2016
航海王電影：Z,12859,One Piece Film: Z,https://cdn.myanimelist.net/images/anime/6/44297.jpg,2012
樂園追放,13391,Rakuen Tsuihou,https://cdn.myanimelist.net/images/anime/3/87919.jpg,2014
航海王電影版：強者天下,4155,One Piece Film: Strong World,https://cdn.myanimelist.net/images/anime/1192/116784.jpg,2009
續·終物語,36999,Zoku Owarimonogatari,https://cdn.myanimelist.net/images/anime/1022/96168.jpg,2019
叫我對大哥 (TV版),48252,"Ore, Tsushima",https://cdn.myanimelist.net/images/anime/1916/112514.jpg,2021
Fate/Grand Carnival,44248,Fate/Grand Carnival,https://cdn.myanimelist.net/images/anime/1239/117596.jpg,2020
齊木楠雄的災難：重啟,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,https://cdn.myanimelist.net/images/anime/1993/119022.jpg,2019
PUI PUI 天竺鼠車車,44235,Pui Pui Molcar,https://cdn.myanimelist.net/images/anime/1484/119197.jpg,2021
排球少年！！陸 VS 空＆球之道,40262,Haikyuu!! Riku vs. Kuu,https://cdn.myanimelist.net/images/anime/1527/102671.jpg,2020
齊木楠雄的災難 完結篇,38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,https://cdn.myanimelist.net/images/anime/1159/95661.jpg,2018
女神異聞錄 5,31645,Persona 5 the Animation: The Day Breakers,https://cdn.myanimelist.net/images/anime/13/81869.jpg,2016
蠟筆小新 電視版,966,Crayon Shin-chan,https://cdn.myanimelist.net/images/anime/10/59897.jpg,1992
這是妳與我的最後戰場，或是開創世界的聖戰,40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",https://cdn.myanimelist.net/images/anime/1100/109044.jpg,2020
16bit 的感動 ANOTHER LAYER,54041,16bit Sensation: Another Layer,https://cdn.myanimelist.net/images/anime/1588/138395.jpg,2023
異國日記,58788,Ikoku Nikki,https://cdn.myanimelist.net/images/anime/1791/154233.jpg,2026
神八小妹不可怕,60223,Kaya-chan wa Kowakunai,https://myanimelist.net/images/anime/1194/153705.jpg,2026
公主殿下，「拷問」的時間到了 第二季,58524,"Himesama ""Goumon"" no Jikan desu 2nd Season",https://cdn.myanimelist.net/images/anime/1272/153326.jpg,2026
離開 A 級隊伍的我，和從前的弟子往迷宮深處邁進,59730,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.",https://cdn.myanimelist.net/images/anime/1897/149800.jpg,2025
小市民系列 第二季,59828,Shoushimin Series 2nd Season,https://cdn.myanimelist.net/images/anime/1224/148321.jpg,2025
我與尼特女忍者的莫名同居生活,58082,NEET Kunoichi to Nazeka Dousei Hajimemashita,https://cdn.myanimelist.net/images/anime/1748/148595.jpg,2025
這公司有我喜歡的人,59361,Kono Kaisha ni Suki na Hito ga Imasu,https://cdn.myanimelist.net/images/anime/1123/146384.jpg,2025
月光下的異世界之旅 第二季,49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,https://cdn.myanimelist.net/images/anime/1794/142621.jpg,2024
急戰 5 秒殊死鬥,43814,Deatte 5-byou de Battle,https://cdn.myanimelist.net/images/anime/1145/115565.jpg,2021
怪病醫拉姆尼,42822,Kai Byoui Ramune,https://myanimelist.net/images/anime/1443/110157.jpg,2021
22/7,40148,22/7,https://myanimelist.net/images/anime/1485/108385.jpg,2020
Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -,38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,https://cdn.myanimelist.net/images/anime/1194/103420.jpg,2019
非槍人生 NO GUNS LIFE,39539,No Guns Life,https://cdn.myanimelist.net/images/anime/1531/102113.jpg,2019
Re：Stage！Dream days♪,38009,Re:Stage! Dream Days♪,https://myanimelist.net/images/anime/1002/111617.jpg,2019
慕留人 - 火影新世代 -,34566,Boruto: Naruto Next Generations,https://myanimelist.net/images/anime/1091/99847.jpg,2017
TRIGUN STARGAZE,54863,Trigun Stargaze,https://myanimelist.net/images/anime/1219/154541.jpg,2026
給不滅的你 第三季,54703,Fumetsu no Anata e Season 3,https://myanimelist.net/images/anime/1140/152364.jpg,2025
燃油車鬥魂 第三季,60602,MF Ghost 3rd Season,https://myanimelist.net/images/anime/1419/154458.jpg,2026
葬送的芙莉蓮 第二季,59978,Sousou no Frieren 2nd Season,https://myanimelist.net/images/anime/1921/154528.jpg,2026
判處勇者刑,56009,Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,https://myanimelist.net/images/anime/1062/151911.jpg,2026
泛而不精的我被逐出了勇者隊伍,61128,Yuusha Party wo Oidasareta Kiyoubinbou,https://myanimelist.net/images/anime/1486/153135.jpg,2026
東島丹三郎想成為假面騎士,61159,Toujima Tanzaburou wa Kamen Rider ni Naritai,https://myanimelist.net/images/anime/1455/152139.jpg,2025
差點在迷宮深處被信任的夥伴殺掉，但靠著天賜技能「無限扭蛋」獲得等級 9999 的夥伴，我要向前隊友和世界展開復仇＆「給他們好看！」,60303,"Shinjiteita Nakama-tachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakama-tachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",https://myanimelist.net/images/anime/1163/151246.jpg,2025
水屬性的魔法師,60732,Mizu Zokusei no Mahoutsukai,https://myanimelist.net/images/anime/1383/151072.jpg,2025
野生的大魔王出現了！,59644,Yasei no Last Boss ga Arawareta!,https://myanimelist.net/images/anime/1830/145051.jpg,2025
雙人單身露營,60665,Futari Solo Camp,https://myanimelist.net/images/anime/1904/150649.jpg,2025
Clevatess －魔獸之王與嬰兒與屍之勇者－,59205,Clevatess: Majuu no Ou to Akago to Shikabane no Yuusha,https://myanimelist.net/images/anime/1255/150593.jpg,2025
不幸職業【鑑定士】其實是最強的,59144,"Fuguushoku ""Kanteishi"" ga Jitsu wa Saikyou Datta",https://myanimelist.net/images/anime/1683/146293.jpg,2025
燃油車鬥魂 第二季,57559,MF Ghost 2nd Season,https://myanimelist.net/images/anime/1037/145338.jpg,2024
這個世界漏洞百出,54835,Kono Sekai wa Fukanzen Sugiru,https://myanimelist.net/images/anime/1187/141847.jpg,2024
新人大叔冒險者，被最強隊伍操到死成無敵,54913,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",https://myanimelist.net/images/anime/1212/144711.jpg,2024
杖與劍的魔劍譚,58059,Tsue to Tsurugi no Wistoria,https://myanimelist.net/images/anime/1281/144104.jpg,2024
我要【招架】一切～反誤解的世界最強想成為冒險家～,57058,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",https://myanimelist.net/images/anime/1747/143101.jpg,2024
黑執事 寄宿學校篇,55855,Kuroshitsuji: Kishuku Gakkou-hen,https://myanimelist.net/images/anime/1505/141820.jpg,2024
最弱魔物使開始了撿垃圾之旅。,53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,https://myanimelist.net/images/anime/1280/138474.jpg,2024
鄰人似銀河,51705,Otonari ni Ginga,https://myanimelist.net/images/anime/1091/135041.jpg,2023
閃電霹靂車,1391,Future GPX Cyber Formula,https://myanimelist.net/images/anime/1653/140355.jpg,1991
地下城中的人,56348,Dungeon no Naka no Hito,https://myanimelist.net/images/anime/1026/143505.jpg,2024
關於我轉生變成史萊姆這檔事 柯里烏斯之夢,54565,Tensei shitara Slime Datta Ken: Coleus no Yume,https://myanimelist.net/images/anime/1570/135813.jpg,2023
銀魂 3 年 Z 班銀八老師,62277,Gintama Movie 3: Yoshiwara Daienjou,https://myanimelist.net/images/anime/1599/154487.jpg,2026
被鄰國王太子溺愛的反派千金,62000,Akuyaku Reijou wa Ringoku no Outaishi ni Dekiai sareru,https://myanimelist.net/images/anime/1383/151284.jpg,2026
魔法使的約定,57152,Mahoutsukai no Yakusoku,https://myanimelist.net/images/anime/1116/146903.jpg,2025
Conception 產子救世錄,37823,Conception,https://myanimelist.net/images/anime/1849/95019.jpg,2018
環戰公主 CIRCLET PRINCESS,38157,Circlet Princess,https://myanimelist.net/images/anime/1760/97712.jpg,2019
社長，戰鬥的時間到了！,40783,"Shachou, Battle no Jikan desu!",https://myanimelist.net/images/anime/1044/106309.jpg,2020
碧藍幻想,31629,Granblue Fantasy The Animation,https://myanimelist.net/images/anime/2/81630.jpg,2017
英雄傳說 閃之軌跡：北方戰役,48441,The Legend of Heroes: Sen no Kiseki - Northern War,https://myanimelist.net/images/anime/1894/133297.jpg,2023
任性學園 HIGH SPEC,31439,Wagamama High Spec,https://myanimelist.net/images/anime/3/79135.jpg,2016
緋紅結繫,48492,Scarlet Nexus,https://myanimelist.net/images/anime/1314/116004.jpg,2021
愛絲卡 & 羅吉的鍊金工房～黃昏天空之鍊金術士,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,https://myanimelist.net/images/anime/2/61733.jpg,2014
機動戰士鋼彈 AGE,10808,Kidou Senshi Gundam AGE,https://myanimelist.net/images/anime/12/42535.jpg,2011
戰國無雙,28283,Sengoku Musou,https://myanimelist.net/images/anime/3/71770.jpg,2015
機動戰士鋼彈 SEED DESTINY,94,Kidou Senshi Gundam SEED Destiny,https://myanimelist.net/images/anime/1700/91080.jpg,2004
機動戰士鋼彈 SEED,93,Kidou Senshi Gundam SEED,https://myanimelist.net/images/anime/1792/91081.jpg,2002
美麗新世界 The Animation,42307,Subarashiki Kono Sekai The Animation,https://myanimelist.net/images/anime/1016/111566.jpg,2021
Ninjala 泡泡糖忍戰,50418,Ninjala (TV),https://myanimelist.net/images/anime/1552/119871.jpg,2022
機動戰士鋼彈,80,Kidou Senshi Gundam,https://myanimelist.net/images/anime/5/88524.jpg,1979
戰場女武神,5507,Senjou no Valkyria,https://myanimelist.net/images/anime/6/53901.jpg,2009
機動戰士鋼彈 00,2581,Kidou Senshi Gundam 00,https://myanimelist.net/images/anime/3/13200.jpg,2007
超次元戰記 戰機少女,16157,Choujigen Game Neptune The Animation,https://myanimelist.net/images/anime/6/52141.jpg,2013
神槍少女,134,Gunslinger Girl,https://myanimelist.net/images/anime/5/3088.jpg,2003
BLOOD-C,10490,Blood-C,https://myanimelist.net/images/anime/1691/140716.jpg,2011
丹特麗安的書架,8915,Dantalian no Shoka,https://myanimelist.net/images/anime/2/52683.jpg,2011
DOG DAYS,10155,Dog Days,https://myanimelist.net/images/anime/1183/154993.jpg,2011
妖狐×僕SS,11013,Inu x Boku SS,https://myanimelist.net/images/anime/1760/98794.jpg,2012
金融 C 風暴,10163,C: The Money of Soul and Possibility Control,https://myanimelist.net/images/anime/5/50551.jpg,2011
如果高校棒球女子經理讀了彼得．杜拉克,9693,Moshidora,https://myanimelist.net/images/anime/9/29166.jpg,2011
超元氣 3 姊妹 增量中！,9510,Mitsudomoe Zouryouchuu!,https://myanimelist.net/images/anime/11/71554.jpg,2011
學園默示錄,8074,Highschool of the Dead,https://myanimelist.net/images/anime/11/78311.jpg,2010
